ID,Latitude,Longitude,Genus,Species,Family,Class,Infra-Class,Order,Status,Megafauna,AgeID,DatedRemain,DatedMaterial,Age,AgeType,DatingTechnique,OverallRegion,AdministrativeDivision,SpecificRegion,Cave/Site/Deposit,Chamber/Provenance,Stratigraphy/Taphonomy,Species abundances
3151,-29.0404,137.6267,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7525,Eggshell,Eggshell,55.8204,=,AAR,Main Australia,SA,Madigan Gulf - Lake Eyre Bain,Williams Point,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3152,-29.0404,137.6267,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,6871,Eggshell,Eggshell,55.9043,=,AAR,Main Australia,SA,Williams Point,Williams Point,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3153,-29.0404,137.6267,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7525,Eggshell,Eggshell,55.9043,=,AAR,Main Australia,SA,Madigan Gulf - Lake Eyre Bain,Williams Point,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3154,-28.0417,137.5308,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,8962,Eggshell,Eggshell,55.9043,=,AAR,Main Australia,SA,North Harbour,Ampitheatre Site,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3155,-29.0404,137.6267,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,AAL-6871,Eggshell,Eggshell,56.0,=,AAR,Main Australia,SA,Madigan Gulf - Lake Eyre Bain,Williams Point,"Cliff section - bellow 1,3 AHD",Yes,Yes
3156,-29.0398,137.8471,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7917,Eggshell,Eggshell,56.2411,=,AAR,Main Australia,SA,Madigan Gulf,Tick Cove North,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3157,-29.0398,137.8471,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7917,Eggshell,Eggshell,56.4105,=,AAR,Main Australia,SA,Madigan Gulf,Tick Cove North,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3158,-28.1417,137.5583,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,8872,Eggshell,Eggshell,56.4529,=,AAR,Main Australia,SA,North Harbour,North Harbour,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3159,-29.0404,137.6267,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,6871,Eggshell,Eggshell,56.4954,=,AAR,Main Australia,SA,Williams Point,Williams Point,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3160,-29.0404,137.6267,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7525,Eggshell,Eggshell,56.6658,=,AAR,Main Australia,SA,Madigan Gulf - Lake Eyre Bain,Williams Point,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3161,-29.0398,137.8471,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7953,Eggshell,Eggshell,56.6658,=,AAR,Main Australia,SA,Madigan Gulf,Tick Cove North,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3162,-28.8333,137.7556,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7321,Eggshell,Eggshell,56.8368,=,AAR,Main Australia,SA,Madigan Gulf - Lake Eyre Bain,Williams Point,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3163,-28.0417,137.5308,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,8978,Eggshell,Eggshell,56.8368,=,AAR,Main Australia,SA,North Harbour,Horseshoe Lake,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3164,-28.5228,137.9263,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7697,Eggshell,Eggshell,56.9225,=,AAR,Main Australia,SA,Cooper Creek,Lake Kutjitara,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3165,-28.0349,137.5283,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9822,Eggshell,Eggshell,56.9719,=,AAR,Main Australia,SA,North Harbour,Lost Shovel,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3166,-28.1323,137.5793,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9053,Eggshell,Eggshell,57.1376,=,AAR,Main Australia,SA,North Harbour,Magee's Site,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3167,-29.0404,137.6267,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,6871,Eggshell,Eggshell,57.1807,=,AAR,Main Australia,SA,Williams Point,Williams Point,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3168,-28.1433,137.585,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9835,Eggshell,Eggshell,57.3549,=,AAR,Main Australia,SA,North Harbour,Five O'clock Site,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3169,-28.9142,137.3283,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7136,Eggshell,Eggshell,57.5274,=,AAR,Main Australia,SA,Williams Point,Williams Point,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3170,-28.5228,137.9263,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7697,Eggshell,Eggshell,57.6145,=,AAR,Main Australia,SA,Cooper Creek,Lake Kutjitara,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3171,-28.5228,137.9263,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,6913,Eggshell,Eggshell,57.7892,=,AAR,Main Australia,SA,Cooper Creek,Lake Kutjitara,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3172,-29.0233,137.6092,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,6873,Eggshell,Eggshell,57.7892,=,AAR,Main Australia,SA,Shelly Island,Shelly Island,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3173,-29.0404,137.6267,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,5534,Eggshell,Eggshell,57.8768,=,AAR,Main Australia,SA,Madigan Gulf,83/6 Drill Site,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3174,-29.0404,137.6267,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7615,Eggshell,Eggshell,57.9207,=,AAR,Main Australia,SA,Madigan Gulf - Lake Eyre Bain,Williams Point,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3175,-29.0404,137.6267,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,AAL-6875,Eggshell,Eggshell,58.0,=,AAR,Main Australia,SA,Madigan Gulf - Lake Eyre Bain,Williams Point,"Cliff section - bellow 2,9 AHD",Yes,Yes
3176,-28.5228,137.9263,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7155,Eggshell,Eggshell,58.0526,=,AAR,Main Australia,SA,Lake Eyre,Kutjitara West Bluff,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3177,-29.0398,137.8471,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7917,Eggshell,Eggshell,58.0526,=,AAR,Main Australia,SA,Madigan Gulf,Tick Cove North,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3178,-28.0733,137.5817,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9038,Eggshell,Eggshell,58.0966,=,AAR,Main Australia,SA,North Harbour,Clark Lake,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3179,-28.5228,137.9263,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,6913,Eggshell,Eggshell,58.1407,=,AAR,Main Australia,SA,Cooper Creek,Lake Kutjitara,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3180,-28.9483,137.3383,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,8141,Eggshell,Eggshell,58.5841,=,AAR,Main Australia,SA,Hunt Peninsula,"Ankle Site North, WPAU","Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3181,-29.0404,137.6267,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,6875,Eggshell,Eggshell,58.8523,=,AAR,Main Australia,SA,Williams Point,Williams Point,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3182,-29.0398,137.8471,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7917,Eggshell,Eggshell,58.8523,=,AAR,Main Australia,SA,Madigan Gulf,Tick Cove North,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3183,-28.1433,137.585,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9836,Eggshell,Eggshell,58.8626,=,AAR,Main Australia,SA,North Harbour,Five O'clock Site,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3184,-28.5228,137.9263,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,6913,Eggshell,Eggshell,58.9421,=,AAR,Main Australia,SA,Cooper Creek,Lake Kutjitara,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3185,-28.5228,137.9263,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7155,Eggshell,Eggshell,59.1222,=,AAR,Main Australia,SA,Lake Eyre,Kutjitara West Bluff,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3186,-29.0398,137.8471,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7953,Eggshell,Eggshell,59.1222,=,AAR,Main Australia,SA,Madigan Gulf,Tick Cove North,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3187,-28.5228,137.9263,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,6910,Eggshell,Eggshell,59.3937,=,AAR,Main Australia,SA,Cooper Creek,Lake Kutjitara,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3188,-28.1125,137.5143,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9040,Eggshell,Eggshell,59.4628,=,AAR,Main Australia,SA,North Harbour,Site 6b,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3189,-28.0733,137.5817,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9038,Eggshell,Eggshell,59.6213,=,AAR,Main Australia,SA,North Harbour,Clark Lake,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3190,-28.5228,137.9263,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,6910,Eggshell,Eggshell,59.7584,=,AAR,Main Australia,SA,Cooper Creek,Lake Kutjitara,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3191,-27.985,137.6803,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9479,Eggshell,Eggshell,59.7753,=,AAR,Main Australia,SA,North Harbour,Grindstone Gully,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3192,-28.5228,137.9263,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7155,Eggshell,Eggshell,59.8807,=,AAR,Main Australia,SA,Lake Eyre,Kutjitara West Bluff,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3193,-38.29,142.49,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,17,Sediment,Quartz (180-212 microns),60.0,=,OSL  ,Main Australia,VIC,South East Coastal Plain - Warrambool,Warrnambool,From museum Sediment slab with footprint,Yes,Yes
3194,-28.5228,137.9263,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,6910,Eggshell,Eggshell,60.034,=,AAR,Main Australia,SA,Cooper Creek,Lake Kutjitara,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3195,-28.1433,137.5583,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9819,Eggshell,Eggshell,60.0801,=,AAR,Main Australia,SA,North Harbour,North Harbour,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3196,-28.1417,137.605,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9141,Eggshell,Eggshell,60.2391,=,AAR,Main Australia,SA,North Harbour,Between Site 14 and Hardon Pen,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3197,-28.115,137.6302,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9817,Eggshell,Eggshell,60.3576,=,AAR,Main Australia,SA,North Harbour,"Trike Harbour, Site 2","Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3198,-29.0404,137.6267,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,6875,Eggshell,Eggshell,60.4041,=,AAR,Main Australia,SA,Williams Point,Williams Point,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3199,-28.1433,137.585,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9839,Eggshell,Eggshell,60.4213,=,AAR,Main Australia,SA,North Harbour,Five O'clock Site,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3200,-28.1433,137.585,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9134,Eggshell,Eggshell,60.5445,=,AAR,Main Australia,SA,North Harbour,Five O'clock Site,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3201,-28.1433,137.585,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9135,Eggshell,Eggshell,60.8345,=,AAR,Main Australia,SA,North Harbour,Five O'clock Site,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3202,-29.0398,137.8471,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7917,Eggshell,Eggshell,60.9653,=,AAR,Main Australia,SA,Madigan Gulf,Tick Cove North,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3203,-28.5228,137.9263,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7155,Eggshell,Eggshell,61.0595,=,AAR,Main Australia,SA,Lake Eyre,Kutjitara West Bluff,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3204,-28.14,137.605,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9142,Eggshell,Eggshell,61.1915,=,AAR,Main Australia,SA,North Harbour,Site 16,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3205,-28.0349,137.5283,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9821,Eggshell,Eggshell,61.3203,=,AAR,Main Australia,SA,North Harbour,Lost Shovel,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3206,-28.11,137.5067,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9046,Eggshell,Eggshell,61.4385,=,AAR,Main Australia,SA,North Harbour,Site 7,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3207,-29.0233,137.6092,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,6872,Eggshell,Eggshell,61.5337,=,AAR,Main Australia,SA,Shelly Island,Shelly Island,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3208,-28.0858,137.486,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9828,Eggshell,Eggshell,61.8934,=,AAR,Main Australia,SA,North Harbour,Shot Line to Lake Vanessa,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3209,-28.0733,137.5817,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9824,Eggshell,Eggshell,61.9073,=,AAR,Main Australia,SA,North Harbour,Lake Harvey,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3210,-28.1433,137.585,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9837,Eggshell,Eggshell,62.3183,=,AAR,Main Australia,SA,North Harbour,Five O'clock Site,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3211,-28.0733,137.5817,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9038,Eggshell,Eggshell,62.498,=,AAR,Main Australia,SA,North Harbour,Clark Lake,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3212,-28.11,137.5067,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9043,Eggshell,Eggshell,62.5224,=,AAR,Main Australia,SA,North Harbour,Frank Site,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3213,-28.0733,137.5817,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9511,Eggshell,Eggshell,62.5339,=,AAR,Main Australia,SA,North Harbour,Clark Lake,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3214,-27.985,137.6803,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9518,Eggshell,Eggshell,62.8215,=,AAR,Main Australia,SA,North Harbour,Grindstone Gully,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3215,-28.14,137.5633,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9831,Eggshell,Eggshell,62.957,=,AAR,Main Australia,SA,North Harbour,North Harbour Site 11,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3216,-28.0733,137.5817,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9825,Eggshell,Eggshell,63.1043,=,AAR,Main Australia,SA,North Harbour,Lake Harvey,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3217,-28.105,137.5083,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9827,Eggshell,Eggshell,63.199,=,AAR,Main Australia,SA,North Harbour,Site 4,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3218,-27.985,137.6803,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9537,Eggshell,Eggshell,63.2362,=,AAR,Main Australia,SA,North Harbour,Grindstone Gully,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3219,-29.035,137.6333,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9540,Eggshell,Eggshell,63.7457,=,AAR,Main Australia,SA,North Harbour,South Bank Swale,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3220,-27.985,137.6803,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9518,Eggshell,Eggshell,63.8885,=,AAR,Main Australia,SA,North Harbour,Grindstone Gully,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3221,-27.9966,137.666,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9516,Eggshell,Eggshell,64.0188,=,AAR,Main Australia,SA,North Harbour,Trailer Swale,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3222,-29.0233,137.6092,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,6874,Eggshell,Eggshell,64.0863,=,AAR,Main Australia,SA,Shelly Island,Shelly Island,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3223,-27.9939,137.6837,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9546,Eggshell,Eggshell,64.2269,=,AAR,Main Australia,SA,North Harbour,Surprise Swale,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3224,-28.1417,137.605,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9141,Eggshell,Eggshell,64.3408,=,AAR,Main Australia,SA,North Harbour,Between Site 14 and Hardon Pen,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3225,-28.1417,137.605,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9141,Eggshell,Eggshell,64.4438,=,AAR,Main Australia,SA,North Harbour,Between Site 14 and Hardon Pen,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3226,-27.9966,137.666,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9516,Eggshell,Eggshell,64.9435,=,AAR,Main Australia,SA,North Harbour,Trailer Swale,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3227,-28.143,137.5419,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9125,Eggshell,Eggshell,65.5199,=,AAR,Main Australia,SA,North Harbour,North Harbour,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3228,-28.1433,137.585,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9140,Eggshell,Eggshell,66.2081,=,AAR,Main Australia,SA,North Harbour,Five O'clock Site,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3229,-29.0404,137.6267,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,7613,Eggshell,Eggshell,66.2609,=,AAR,Main Australia,SA,Williams Point,Williams Point,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3230,-27.9594,137.7642,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9488,Eggshell,Eggshell,66.3121,=,AAR,Main Australia,SA,North Harbour,Triple Junction Swale,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3231,-28.1433,137.5583,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9819,Eggshell,Eggshell,66.3671,=,AAR,Main Australia,SA,North Harbour,North Harbour,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
3232,-28.1433,137.585,Genyornis,newtoni,Dromornithidae,Aves,Ornithoraces,Anseriformes,Extinct,Yes,9139,Eggshell,Eggshell,67.1636,=,AAR,Main Australia,SA,North Harbour,Five O'clock Site,"Horizon A4 - 1,95 cm (height relative to measured section)",Yes,Yes
